step,train_loss,train_acc,val_loss,val_acc,test_loss,test_acc,train_eq_acc,val_eq_acc,test_eq_acc
14000,0.7331667575095432,0.7412040387332437,1.5296922404476194,0.5514199062586159,1.5343307712980183,0.5562877539813289,0.26889515371190764,0.027926960257787327,0.030042918454935622
15000,0.7113654504304932,0.7484751369792205,1.6215316145617935,0.5530741659773918,1.6299368425229956,0.5587589236683141,0.2915827627869513,0.03007518796992481,0.034334763948497854
16000,0.6973416781194608,0.7532651021744374,1.6211053529060475,0.5492142266335814,1.6309106147007781,0.5516199890170236,0.292790978654853,0.023630504833512353,0.03111587982832618
17000,0.6581173031847467,0.7670491746786589,1.6941812881793665,0.5503170664460987,1.7084943927427625,0.556562328390994,0.3201772049939589,0.023630504833512353,0.033261802575107295
18000,0.6808445207247534,0.7602605189703298,1.7040601193428302,0.5519713261648745,1.6896212691464705,0.556562328390994,0.30500738354141493,0.034371643394199784,0.033261802575107295
19000,0.664945671233768,0.7639822185464695,1.6429128886123712,0.5574855252274608,1.672650273850434,0.5540911587040088,0.30836353873003086,0.027926960257787327,0.033261802575107295
20000,0.6509220571947474,0.771046555704883,1.6037535981629747,0.555004135649297,1.6170773744452203,0.5557386051619989,0.3233991139750302,0.02900107411385607,0.03111587982832618
21000,0.6248915669771734,0.7809710879079224,1.677395282384611,0.5558312655086849,1.7196635246800565,0.5595826468973092,0.3529332796348503,0.03007518796992481,0.03755364806866953
22000,0.6358335696055784,0.7791446983011131,1.6613000197156849,0.5508684863523573,1.6840023855662882,0.556013179571664,0.34393878372935965,0.02900107411385607,0.034334763948497854
23000,0.6242072738594353,0.783555601502464,1.6856089871482545,0.554177005789909,1.7129217626497288,0.557386051619989,0.3427305678614579,0.034371643394199784,0.030042918454935622
24000,0.6161519646122879,0.7876908232537303,1.6708762834379092,0.5519713261648745,1.6910769584609675,0.5505216913783635,0.34836890857833264,0.0322234156820623,0.02575107296137339
25000,0.6009236318698088,0.7901719563044901,1.70477050074474,0.554177005789909,1.704402515090867,0.5595826468973092,0.35400724929520744,0.03007518796992481,0.028969957081545063
26000,0.6031062178971778,0.7876563630724698,1.7851636753550304,0.5514199062586159,1.782361587281413,0.5579352004393191,0.35669217344610016,0.0322234156820623,0.027896995708154508
27000,0.580003192009951,0.7976842758192908,1.7835367064453664,0.5503170664460987,1.7990657883905434,0.557660626029654,0.37964827493623304,0.0322234156820623,0.030042918454935622
28000,0.5833036827019834,0.798132258175678,1.7731711842779092,0.5536255858836504,1.7478965243947564,0.556836902800659,0.3762921197476171,0.034371643394199784,0.030042918454935622
29000,0.5722018830505663,0.800062028326269,1.818794387215782,0.5536255858836504,1.8331788098137827,0.5521691378363537,0.3750839038797154,0.0322234156820623,0.028969957081545063
30000,0.5803858983351964,0.7948585409559255,1.868930931291141,0.5516956162117452,1.8586439523377436,0.5546403075233388,0.3646126996912337,0.03007518796992481,0.02575107296137339
31000,0.5585955112362233,0.8067817636720769,1.8165668101556576,0.5607940446650124,1.816802961756933,0.557111477210324,0.39736877433212514,0.0322234156820623,0.02575107296137339
32000,0.5596589640190108,0.8047486129777043,1.8275636263317006,0.5594154948993658,1.7982931121373686,0.5601317957166392,0.3906564639548933,0.034371643394199784,0.030042918454935622
33000,0.5643221867224585,0.8035769668148455,1.8387684534165956,0.5602426247587537,1.8330931980357204,0.5562877539813289,0.3855551080681971,0.03329752953813104,0.03540772532188841
34000,0.5448224038011986,0.8092973569040973,1.8479145303520579,0.5539012958367797,1.8663920654430946,0.5538165842943438,0.4017988991810981,0.03007518796992481,0.02682403433476395
35000,0.5392145625958087,0.8134670388366243,1.8866654388957815,0.5478356768679349,1.879909710200654,0.5513454146073586,0.4138810578601155,0.02685284640171858,0.03111587982832618
36000,0.5590995103167019,0.8051621351528309,1.8548991390256668,0.5508684863523573,1.8682241843075362,0.5505216913783635,0.3922674184454289,0.02577873254564984,0.02575107296137339
37000,0.5478439236406973,0.8089182949102313,1.857694816747118,0.5539012958367797,1.846026358271876,0.5642504118616145,0.39978520606792856,0.031149301825993556,0.04184549356223176
38000,0.5574112887582812,0.8028533030083739,1.864375747331483,0.5569341053212021,1.8405907854544206,0.557660626029654,0.3791112901060545,0.0322234156820623,0.03111587982832618
39000,0.5422478932869985,0.8135014990178848,1.8331929836057586,0.5569341053212021,1.827353287371615,0.5598572213069742,0.41092764129413345,0.027926960257787327,0.03755364806866953
40000,0.5373379828833856,0.8157758709810814,1.78089107558653,0.5481113868210642,1.782335510756667,0.5598572213069742,0.41240434957712446,0.0322234156820623,0.03111587982832618
41000,0.5333337927428238,0.8169130569626796,1.8117963540051178,0.5555555555555556,1.8478859027357692,0.5551894563426688,0.4157605047657404,0.027926960257787327,0.03540772532188841
42000,0.5219026143120603,0.8226334470519315,1.8388427532439,0.5544527157430383,1.8668398325551938,0.557660626029654,0.4336152503691771,0.02900107411385607,0.033261802575107295
43000,0.5317081661875726,0.8179124022192357,1.8663130371834182,0.5561069754618142,1.8766807292202945,0.5584843492586491,0.4111961337092227,0.0322234156820623,0.032188841201716736
44000,0.5061089902065612,0.8266652882594162,1.8889164068760016,0.5563826854149435,1.9088436212597282,0.5593080724876441,0.43885085246341793,0.03544575725026853,0.03648068669527897
45000,0.5150853422615742,0.8220820841517626,1.8979265850899072,0.5588640749931072,1.9287125966105076,0.5598572213069742,0.4293193717277487,0.04189044038668099,0.03755364806866953
46000,0.5198866212765253,0.8192563492883973,1.907551014755329,0.5533498759305211,1.930999705583299,0.5620538165842943,0.42475500067123106,0.03544575725026853,0.03969957081545064
47000,0.52994472440958,0.8153968089872152,1.9007460071194557,0.5530741659773918,1.8925679357152663,0.5579352004393191,0.41643173580346354,0.031149301825993556,0.034334763948497854
48000,0.5123967402372186,0.821668561976636,1.929728257416167,0.5558312655086849,1.9416711714030752,0.5601317957166392,0.42811115585984694,0.034371643394199784,0.034334763948497854
49000,0.5153677469857774,0.8227023674144526,1.9165512055511937,0.5497656465398401,1.9281795696528778,0.5584843492586491,0.4328097731239092,0.023630504833512353,0.030042918454935622
50000,0.5130529483545533,0.821048278713946,1.9238094879899237,0.5555555555555556,1.9474692431077534,0.5612300933552993,0.4328097731239092,0.02685284640171858,0.028969957081545063
51000,0.4984822823558555,0.8290430407663945,1.950716521939135,0.5536255858836504,1.9665001791169001,0.557111477210324,0.4510672573499799,0.03866809881847476,0.03862660944206009
52000,0.49822147308521025,0.8269065095282401,1.9218622275479478,0.5580369451337194,1.942168544243483,0.5612300933552993,0.44542891663310513,0.034371643394199784,0.034334763948497854
53000,0.4993531943443843,0.8288362796788311,1.9053208798391943,0.5555555555555556,1.9343928211930688,0.5546403075233388,0.4518727345952477,0.031149301825993556,0.028969957081545063
54000,0.4944050753156455,0.8295944036665633,1.9392626530742199,0.5602426247587537,1.9997323636888213,0.5524437122460186,0.4552288897838636,0.03759398496240601,0.034334763948497854
55000,0.5017933036577833,0.8286984389537889,1.9267625832380195,0.554177005789909,1.9514548036176251,0.556562328390994,0.45200698080279234,0.0322234156820623,0.034334763948497854
56000,0.5236941270247544,0.820359075088735,1.9609662296031176,0.5605183347118831,2.0069595328534717,0.557386051619989,0.426634447576856,0.03759398496240601,0.03862660944206009
57000,0.4995117481959557,0.8274923326096695,1.9475040398979766,0.5552798456024263,1.9784380992908257,0.5557386051619989,0.44274399248221236,0.03007518796992481,0.03755364806866953
58000,0.5032594219970072,0.827768014059754,1.912506633597627,0.5594154948993658,1.936850357684115,0.556013179571664,0.44153577661431065,0.03544575725026853,0.03540772532188841
59000,0.4968051972841591,0.8320755367173231,1.844700958697895,0.5516956162117452,1.8465441767165192,0.5639758374519495,0.45281245804806014,0.027926960257787327,0.04721030042918455
60000,0.5005379016289536,0.8275267927909301,1.885741678452998,0.5599669148056244,1.9169453134384868,0.5626029654036244,0.4444891931802927,0.031149301825993556,0.03648068669527897
61000,0.4879670975402918,0.8324890588924497,1.922997309808597,0.5561069754618142,1.9521838318574958,0.5595826468973092,0.45388642770841725,0.03007518796992481,0.03755364806866953
62000,0.4720204019206369,0.8374513249939695,1.9488465735364755,0.5563826854149435,1.9487979560026685,0.556836902800659,0.458048060142301,0.0397422126745435,0.03540772532188841
63000,0.4941647695005505,0.8312140321858092,1.937167041190636,0.5522470361180039,1.9589126980743325,0.5543657331136738,0.4514699959726138,0.02900107411385607,0.03648068669527897
64000,0.471390220873188,0.8403115200385954,1.967773420672,0.5569341053212021,2.006952645031061,0.557660626029654,0.4755000671231038,0.02685284640171858,0.02467811158798283
65000,0.4741230214084549,0.8415865467452359,1.936687741885673,0.5527984560242625,1.937599831528221,0.5590334980779791,0.48422607061350514,0.03007518796992481,0.03111587982832618
66000,0.47356804874961367,0.8415865467452359,1.9275170245511097,0.5561069754618142,1.9851173765380457,0.5529928610653487,0.4812726540475232,0.03866809881847476,0.03540772532188841
67000,0.4761689094504809,0.8370033426375822,1.9583651214254636,0.5547284256961676,2.0268041536351076,0.5524437122460186,0.46637132501006845,0.031149301825993556,0.032188841201716736
68000,0.4682245500666387,0.8409662634825459,1.9693141250463106,0.5552798456024263,1.9729476082396993,0.5593080724876441,0.48489730165122835,0.03544575725026853,0.03540772532188841
69000,0.47196862870054057,0.8390020331506943,1.9289679136820526,0.5511441963054866,2.012711283533472,0.5527182866556837,0.47872197610417505,0.02685284640171858,0.02145922746781116
70000,0.45276482548341174,0.8459629897653261,2.012517263845271,0.5594154948993658,2.043387675403174,0.5557386051619989,0.493891797556719,0.03007518796992481,0.032188841201716736
71000,0.4595538072005356,0.8431027947207003,2.0003359626073762,0.5552798456024263,2.0248566763143105,0.5642504118616145,0.48556853268895156,0.024704618689581095,0.03862660944206009
72000,0.46509696996993755,0.8410696440263276,2.0181355188462833,0.5558312655086849,2.032234606672158,0.5604063701263042,0.4851657940663176,0.0322234156820623,0.030042918454935622
73000,0.4667495014526279,0.840725042213722,1.990253163462077,0.5525227460711332,1.9851146616299424,0.5535420098846787,0.4827493623305142,0.027926960257787327,0.033261802575107295
74000,0.47951550843397794,0.8350391123057307,2.0697115174265384,0.5552798456024263,2.07684200481685,0.5598572213069742,0.4699959726137737,0.036519871106337275,0.03862660944206009
75000,0.4634659650583016,0.8416210069264964,2.104924040258769,0.5544527157430383,2.036342807290058,0.5593080724876441,0.48100416163243387,0.02577873254564984,0.03862660944206009
76000,0.45067268349760475,0.8454805472276784,1.9627901618395884,0.5522470361180039,1.9727469647997753,0.5593080724876441,0.49228084306618336,0.03007518796992481,0.03111587982832618
77000,0.46567977786437975,0.83810606843792,2.030218233245774,0.5558312655086849,2.054682522668477,0.5598572213069742,0.4759028057457377,0.03759398496240601,0.03648068669527897
78000,0.45163240764334894,0.8470657155656639,2.025218070687293,0.5508684863523573,2.0324561398216554,0.5601317957166392,0.49040139616055844,0.02900107411385607,0.0407725321888412
79000,0.44467359098725423,0.8518556807608808,1.9858832010921776,0.5539012958367797,2.014788992649772,0.5617792421746294,0.5098670962545309,0.03329752953813104,0.04291845493562232
80000,0.44323208979560585,0.8541300527240774,1.96432372272787,0.5566583953680728,1.989781152933656,0.5579352004393191,0.5118807893677003,0.034371643394199784,0.03111587982832618
81000,0.4432502272554727,0.8492711671663393,2.0505726122481454,0.555004135649297,2.042847065137416,0.5546403075233388,0.49765069136796886,0.02900107411385607,0.033261802575107295
82000,0.4442858387557219,0.8495123884351632,1.9903126083723204,0.555004135649297,2.04487729687929,0.5535420098846787,0.5010068465565848,0.03544575725026853,0.030042918454935622
83000,0.45293685217425234,0.8466177332092767,2.0135366914684463,0.5525227460711332,2.008654314237005,0.5579352004393191,0.4905356423681031,0.02577873254564984,0.03862660944206009
84000,0.4474184174348528,0.8510286364106275,2.0252249449253212,0.5572098152743314,2.0070803378847257,0.5598572213069742,0.5108068197073433,0.031149301825993556,0.03648068669527897
85000,0.4453763552637809,0.8508218753230642,2.065102778356661,0.5519713261648745,2.0141223737788945,0.5637012630422844,0.5098670962545309,0.02900107411385607,0.03755364806866953
86000,0.4427237869389418,0.8458596092215445,2.0641341418446935,0.5610697546181417,2.0975030923138474,0.5579352004393191,0.4999328768962277,0.03329752953813104,0.032188841201716736
87000,0.4321320201598118,0.8542334332678589,2.0366698781221997,0.5574855252274608,2.071983316453979,0.5499725425590335,0.5172506376694859,0.034371643394199784,0.03540772532188841
88000,0.41539620671225774,0.8597815224508081,2.10393315292371,0.5577612351805901,2.0973927866031286,0.5604063701263042,0.5357766143106457,0.0322234156820623,0.03648068669527897
89000,0.4343932886727365,0.8536820703676902,2.0450100747553615,0.5525227460711332,2.0364449766558126,0.5601317957166392,0.5165794066317626,0.03329752953813104,0.033261802575107295
90000,0.4427091672848635,0.8483407422723044,2.120137700832084,0.5525227460711332,2.107940321895593,0.556013179571664,0.5083903879715398,0.02685284640171858,0.032188841201716736
91000,0.40986006259671737,0.8629863193080396,2.107269699395377,0.5539012958367797,2.078752009702344,0.5615046677649643,0.5430259095180561,0.02577873254564984,0.034334763948497854
92000,0.41489967336463723,0.8592646197318998,2.104498535863026,0.5486628067273228,2.1288399693731552,0.5551894563426688,0.5387300308766277,0.02685284640171858,0.028969957081545063
93000,0.4273824314167516,0.8556118405182811,2.1129974457788374,0.5594154948993658,2.100072317107702,0.5615046677649643,0.5222177473486374,0.031149301825993556,0.03540772532188841
94000,0.4196088439842552,0.8556463006995417,2.2058267185830664,0.5594154948993658,2.174215946270829,0.5590334980779791,0.5210095314807357,0.03759398496240601,0.030042918454935622
95000,0.4108705407907084,0.8631586202143423,2.0763577486747615,0.5588640749931072,2.0991655126631357,0.556013179571664,0.5392670157068062,0.0322234156820623,0.032188841201716736
96000,0.4201781037156219,0.860643026982322,2.0961390711697856,0.5494899365867107,2.06807141039543,0.5601317957166392,0.5341656598201101,0.023630504833512353,0.033261802575107295
97000,0.4281692729671135,0.8549570970743307,2.0467689078735654,0.5638268541494348,2.099784620642204,0.5612300933552993,0.5181903611222983,0.036519871106337275,0.034334763948497854
98000,0.4123058555053808,0.8638478238395534,2.0363037765667005,0.5555555555555556,2.034131749261545,0.5606809445359693,0.538998523291717,0.034371643394199784,0.032188841201716736
99000,0.4198980787241663,0.8602639649884558,1.9867492961857252,0.5641025641025641,2.0101815338386144,0.5661724327292696,0.5347026446502886,0.0322234156820623,0.03969957081545064
100000,0.41695012737016385,0.8586443364692098,2.0553057691365324,0.555004135649297,2.059306094961989,0.5540911587040088,0.5298697811786817,0.03544575725026853,0.033261802575107295
101000,0.41576037194456983,0.8589544781005548,2.0713775777803627,0.5544527157430383,2.040920343456656,0.5617792421746294,0.5322862129144852,0.031149301825993556,0.03969957081545064
102000,0.4158135955094379,0.8638822840208139,2.0404908732668505,0.5591397849462365,2.007294162035905,0.557386051619989,0.5451738488387703,0.03329752953813104,0.03111587982832618
103000,0.42146715037790433,0.8588855577380337,2.0987466497134664,0.5605183347118831,2.0815052281756246,0.5496979681493684,0.5305410122164049,0.03759398496240601,0.027896995708154508
104000,0.404387134872884,0.8659498948964471,2.087830321861753,0.5544527157430383,2.0882347898781792,0.5527182866556837,0.5500067123103772,0.02900107411385607,0.028969957081545063
105000,0.4271141324884094,0.8547503359867673,2.181052675712592,0.5519713261648745,2.156623551244594,0.5584843492586491,0.5238287018391731,0.03329752953813104,0.032188841201716736
106000,0.4066696264269005,0.862951859126779,2.1184171556210365,0.5588640749931072,2.1393249444683984,0.5543657331136738,0.547858772989663,0.03759398496240601,0.03111587982832618
107000,0.42196280021539967,0.8573003894000483,2.104508304517066,0.554177005789909,2.0792752160664643,0.5579352004393191,0.5285273191032354,0.02577873254564984,0.03540772532188841
108000,0.40250111102745656,0.8651228505461939,2.162754148236641,0.5555555555555556,2.136234298111121,0.5549148819330039,0.5459793260840381,0.0397422126745435,0.02682403433476395
109000,0.4341187030328594,0.8537509907302112,2.1717460470354717,0.5547284256961676,2.1176863895020337,0.5617792421746294,0.5203383004430124,0.03866809881847476,0.04291845493562232
110000,0.421976152970381,0.8566111857748372,2.160716538262295,0.5522470361180039,2.1114997004886567,0.557660626029654,0.5328231977446637,0.02577873254564984,0.032188841201716736
111000,0.4051124054557669,0.8617457527826596,2.1615198817435854,0.5583126550868487,2.153594719322745,0.5562877539813289,0.5457108336689489,0.0322234156820623,0.030042918454935622
112000,0.4176493359160886,0.8589544781005548,2.1773602296604677,0.5574855252274608,2.216792375291199,0.5554640307523339,0.5318834742918512,0.0322234156820623,0.02575107296137339
113000,0.3991650412078482,0.8633653813019057,2.185254841886804,0.5591397849462365,2.1711916224371266,0.5584843492586491,0.5504094509330112,0.03007518796992481,0.03111587982832618
114000,0.3951980494595136,0.8682931872221648,2.1867872710920806,0.5561069754618142,2.108046672555001,0.557660626029654,0.5603436702913143,0.03329752953813104,0.034334763948497854
115000,0.41917354008361,0.8575071504876116,2.21020754342701,0.5599669148056244,2.1676917623386873,0.557660626029654,0.5309437508390388,0.031149301825993556,0.033261802575107295
116000,0.42488609413082035,0.8574037699438299,2.1034343794156674,0.5530741659773918,2.1112475324501907,0.5593080724876441,0.5255739025372533,0.03544575725026853,0.03540772532188841
117000,0.4119221246186244,0.8606774871635825,2.10310305292231,0.5533498759305211,2.077409462507186,0.5587589236683141,0.5363135991408243,0.03329752953813104,0.03862660944206009
118000,0.4205872557954352,0.8553016988869362,2.0480054293186303,0.5643782740556934,2.0432920335479516,0.558209774848984,0.5167136528393073,0.04081632653061224,0.04291845493562232
119000,0.4153483976539431,0.8614011509700541,2.0701211908812165,0.5544527157430383,2.058711521708003,0.557660626029654,0.5380587998389046,0.04081632653061224,0.033261802575107295
120000,0.3929243221524179,0.8694992935662842,2.146037389662169,0.5596912048524951,2.161765821814079,0.5557386051619989,0.5567190226876091,0.02685284640171858,0.03111587982832618
121000,0.39578420091593075,0.8683276474034254,2.154153332159412,0.5588640749931072,2.1537889358042883,0.5579352004393191,0.558598469593234,0.04403866809881848,0.032188841201716736
122000,0.4083634127451216,0.8627450980392157,2.1331373392993305,0.5511441963054866,2.1393565010854267,0.5538165842943438,0.543831386763324,0.034371643394199784,0.0407725321888412
123000,0.39560192821561446,0.8671904614218271,2.1984355243927918,0.5530741659773918,2.1369342500203787,0.5601317957166392,0.5607464089139482,0.027926960257787327,0.032188841201716736
124000,0.4009949864138043,0.8663978772528343,2.1773363339003695,0.5552798456024263,2.1515347325232317,0.5595826468973092,0.5583299771781447,0.02577873254564984,0.034334763948497854
125000,0.3842041111324356,0.8720493469795652,2.1246842814767066,0.5525227460711332,2.104408963835547,0.5535420098846787,0.5701436434420728,0.031149301825993556,0.034334763948497854
126000,0.39557138736992625,0.8666735587029187,2.2071231981923765,0.5574855252274608,2.143684450052126,0.5529928610653487,0.5543025909518056,0.0322234156820623,0.02682403433476395
127000,0.39414600330380256,0.8692236121161997,2.1887601605781617,0.5602426247587537,2.1983536663191585,0.5634266886326195,0.5624916096120285,0.034371643394199784,0.034334763948497854
128000,0.41146291375690147,0.859402460456942,2.1898585451776604,0.5602426247587537,2.1293480175003645,0.5647995606809445,0.5348368908578333,0.02900107411385607,0.03540772532188841
129000,0.38694676344315565,0.8686377890347703,2.2060866438721307,0.5632754342431762,2.1508374284873093,0.5615046677649643,0.5651765337629212,0.045112781954887216,0.03755364806866953
130000,0.3789113611080459,0.8728763913298184,2.164112058460203,0.5607940446650124,2.1800409910902747,0.5604063701263042,0.5764532151966707,0.02900107411385607,0.033261802575107295
131000,0.3834209031341299,0.8729797718736001,2.196801062816097,0.5561069754618142,2.1654341151464256,0.5549148819330039,0.5710833668948853,0.02685284640171858,0.03111587982832618
132000,0.3841661491171884,0.8700161962851924,2.235994320583633,0.5569341053212021,2.214729924963962,0.5661724327292696,0.5669217344610015,0.03007518796992481,0.03862660944206009
133000,0.3851218424533852,0.8700851166477136,2.180912628889018,0.5563826854149435,2.170840837875609,0.5601317957166392,0.5671902268760908,0.03544575725026853,0.030042918454935622
134000,0.38449732594020264,0.8731176125986423,2.141415629927238,0.5555555555555556,2.126193453491814,0.5540911587040088,0.5728285675929655,0.036519871106337275,0.030042918454935622
135000,0.40381973220855166,0.8618491333264413,2.1923280037037753,0.5621725944306589,2.139962964631384,0.5628775398132894,0.5439656329708685,0.036519871106337275,0.0407725321888412
136000,0.40261205681565176,0.8625727971329129,2.1684918021051423,0.5536255858836504,2.15843878572685,0.5595826468973092,0.5398040005369849,0.03007518796992481,0.03755364806866953
137000,0.3830606402139471,0.8716013646231779,2.1747508799697797,0.5552798456024263,2.117506049217463,0.5587589236683141,0.5675929654987246,0.027926960257787327,0.03648068669527897
138000,0.3894127704745638,0.8689479306661153,2.136645947864702,0.5583126550868487,2.11388345683819,0.556013179571664,0.5584642233856894,0.03544575725026853,0.033261802575107295
139000,0.3716918979227931,0.8776318963437748,2.169776422181404,0.5566583953680728,2.085340195079219,0.557111477210324,0.5845079876493489,0.03544575725026853,0.03648068669527897
140000,0.37662348357324554,0.874909542024191,2.1711492335990275,0.5555555555555556,2.139800321525561,0.556013179571664,0.5772586924419385,0.03007518796992481,0.03111587982832618
141000,0.378932935265868,0.8742892587615011,2.188147684480653,0.5572098152743314,2.1552010734679605,0.5615046677649643,0.5769902000268492,0.031149301825993556,0.03969957081545064
142000,0.3632461364865981,0.8790447637754575,2.2907999741791167,0.555004135649297,2.197575476456317,0.5623283909939594,0.5933682373472949,0.031149301825993556,0.034334763948497854
143000,0.3896328066928369,0.8699128157414108,2.222120837728807,0.5569341053212021,2.1777177252395017,0.556836902800659,0.5626258558195731,0.0322234156820623,0.03111587982832618
144000,0.3919490994434008,0.8679485854095592,2.2760613554267475,0.5599669148056244,2.204664755103223,0.5620538165842943,0.5604779164988589,0.03544575725026853,0.03648068669527897
145000,0.392346280559139,0.8684654881284676,2.1820862430628254,0.5607940446650124,2.135376010079884,0.5623283909939594,0.5642368103101087,0.031149301825993556,0.03755364806866953
146000,0.38577057182380103,0.8715669044419173,2.2095153488861747,0.5555555555555556,2.205409301891882,0.5584843492586491,0.5717545979326084,0.0322234156820623,0.032188841201716736
147000,0.3780544504085265,0.8721182673420862,2.2638530789047424,0.5583126550868487,2.2335401573788656,0.5562877539813289,0.5713518593099745,0.03007518796992481,0.030042918454935622
148000,0.36961828979988565,0.8748061614804093,2.2675950707960695,0.5552798456024263,2.240495081592038,0.5527182866556837,0.5760504765740367,0.031149301825993556,0.032188841201716736
149000,0.37573579797212686,0.8731520727799028,2.2596975725677213,0.5588640749931072,2.149120818907451,0.5631521142229544,0.576318968989126,0.0322234156820623,0.034334763948497854
150000,0.3707236863746934,0.8753575243805782,2.2472994088929386,0.5621725944306589,2.2353488894886264,0.5562877539813289,0.581151832460733,0.034371643394199784,0.033261802575107295
151000,0.3700494126377364,0.8749440022054517,2.275833033121812,0.5599669148056244,2.2386358555432926,0.557660626029654,0.581151832460733,0.0322234156820623,0.03648068669527897
152000,0.3681581153371414,0.8755987456494021,2.2906600157025436,0.5552798456024263,2.221966864446046,0.5615046677649643,0.5826285407437239,0.034371643394199784,0.046137339055793994
153000,0.3924043311574539,0.8655708329025811,2.2782302826996315,0.5632754342431762,2.2560568091504067,0.556836902800659,0.5565847764800644,0.03329752953813104,0.032188841201716736
154000,0.3637862579988256,0.8785967814190703,2.2359562009564766,0.5580369451337194,2.204235950451117,0.5557386051619989,0.5910860518190361,0.03007518796992481,0.034334763948497854
155000,0.38193305972656116,0.8704986388228402,2.2583340754481362,0.5566583953680728,2.2296220422249324,0.5549148819330039,0.5667874882534568,0.027926960257787327,0.03111587982832618
156000,0.3761113626672093,0.8726696302422551,2.245281698028674,0.561345464571271,2.2044508471585837,0.5518945634266886,0.5748422607061351,0.0322234156820623,0.02682403433476395
157000,0.38937130241876483,0.8706364795478824,2.219915313762773,0.5596912048524951,2.1401054135133513,0.5590334980779791,0.566384749630823,0.02900107411385607,0.028969957081545063
158000,0.3654961122126142,0.8769082325373031,2.1922681465075304,0.5616211745244003,2.1978286751543408,0.5604063701263042,0.5806148476305545,0.03329752953813104,0.03755364806866953
159000,0.3644781277975761,0.8784244805127674,2.2370239796308504,0.5563826854149435,2.1891763049256077,0.5579352004393191,0.5875956504228755,0.034371643394199784,0.03111587982832618
160000,0.3694656135713936,0.8787346221441125,2.185732605636761,0.5618968844775296,2.1592722289972026,0.5634266886326195,0.5882668814605987,0.03544575725026853,0.03862660944206009
161000,0.36473144543869696,0.8786312416003308,2.27035156451936,0.5492142266335814,2.1826061854187047,0.5562877539813289,0.5906833131964022,0.027926960257787327,0.027896995708154508
162000,0.3560256199511544,0.8857644991212654,2.27577393318557,0.5566583953680728,2.154347645457402,0.5623283909939594,0.6101490132903745,0.02577873254564984,0.027896995708154508
163000,0.3625745861061748,0.8815948171887384,2.2980225518087005,0.5569341053212021,2.2136304709755543,0.557660626029654,0.5983353470264465,0.03759398496240601,0.03862660944206009
164000,0.36539953039821266,0.8796305868568869,2.251320005153407,0.5588640749931072,2.172255061996435,0.5615046677649643,0.5898778359511344,0.03007518796992481,0.03969957081545064
165000,0.35953141507613073,0.880388710844619,2.2504264299357466,0.5552798456024263,2.2283561325282726,0.5639758374519495,0.5948449456302859,0.02685284640171858,0.03755364806866953
166000,0.3592904991776418,0.8799751886694924,2.2592985386160866,0.5561069754618142,2.223035122129303,0.5543657331136738,0.5935024835548396,0.02900107411385607,0.032188841201716736
167000,0.3615055729016072,0.8773562148936903,2.3259136745809426,0.5536255858836504,2.2125879462638576,0.5598572213069742,0.5865216807625184,0.031149301825993556,0.027896995708154508
